"estado","latitud","longitud","año","mes","hora_del_dia","precipitacion","temperatura","humedad","viento_n","viento_e","radiacion_corta","radiacion_larga","sin_hora","cos_hora","sin_dia","cos_dia"
"Alabama",32.318231,-86.902298,2020,1,13,0.5665,285.793333333333,0.00884015,0.406666666666667,-1.71833333333333,9.78266666666667,353.895,-0.258819045102521,-0.965925826289068,0.214475669553374,0.967512521442681
"Alabama",32.318231,-86.902298,2020,1,14,0.776,283.2075,0.0070785,3.1,-3.3675,62.486,353.275,-0.5,-0.866025403784439,0.237609631301349,0.949668462642389
"Alabama",32.318231,-86.902298,2020,1,15,0.357225,285.33375,0.0081964125,2.34125,-1.175,145.092,364.29625,-0.707106781186547,-0.707106781186548,0.280662048246489,0.945275550888609
"Alabama",32.318231,-86.902298,2020,1,16,0.7346,285.5475,0.0079345,2.68,-2.46,156.212,366.72,-0.866025403784438,-0.5,0.291963139323283,0.938483425457418
"Alabama",32.318231,-86.902298,2020,1,17,0.360833333333333,289.993333333333,0.0104152333333333,3.88,-1.21333333333333,242.905,377.351666666667,-0.965925826289068,-0.258819045102521,0.268367630388717,0.949929378661333
"Alabama",32.318231,-86.902298,2020,1,18,0.52996,289.39,0.01009516,4.746,-2.282,201.7802,387.442,-1,-1.83690953073357e-16,0.265143666766267,0.950646538406406
"Alabama",32.318231,-86.902298,2020,1,19,0.15072,291.468,0.01128096,4.88,-1,173.5536,397.216,-0.965925826289068,0.25881904510252,0.198334918962196,0.965851991896004
"Alabama",32.318231,-86.902298,2020,1,20,0.373228571428571,290.302857142857,0.0107090142857143,4.55428571428571,-0.918571428571428,148.434428571429,390.352857142857,-0.866025403784439,0.5,0.240322746530125,0.957753869150129
"Alabama",32.318231,-86.902298,2020,1,21,0.14195,291.1375,0.01072755,2.53375,-0.60625,134.062,385.5675,-0.707106781186548,0.707106781186547,0.2677146605783,0.955280411627818
"Alabama",32.318231,-86.902298,2020,1,22,0.659714285714286,288.841428571429,0.00992017142857143,2.19142857142857,-0.608571428571429,88.2605714285714,366.451428571429,-0.5,0.866025403784438,0.266987072646838,0.953612139623615
"Alabama",32.318231,-86.902298,2020,1,23,0.1583,283.25,0.00705335,1.1,-3.8,6.8,357.69,-0.258819045102522,0.965925826289068,0.432198623179698,0.900299816770688
"Alabama",32.318231,-86.902298,2020,2,13,1.0309,286.47875,0.0092443125,1.26375,-0.47,23.782,370.77125,-0.258819045102521,-0.965925826289068,0.705146694265502,0.702120240510392
"Alabama",32.318231,-86.902298,2020,2,14,1.52117142857143,287.485714285714,0.00949024285714286,1.11857142857143,-0.171428571428571,74.384,375.92,-0.5,-0.866025403784439,0.713330392555027,0.693822817866249
"Alabama",32.318231,-86.902298,2020,2,15,0.497528571428571,287.845714285714,0.0095149,1.05285714285714,0.132857142857143,136.269714285714,382.28,-0.707106781186547,-0.707106781186548,0.713330392555027,0.693822817866249
"Alabama",32.318231,-86.902298,2020,2,16,0.6953,289.9675,0.010668775,1.1325,0.42,205.772,390.0525,-0.866025403784438,-0.5,0.692769220839561,0.713920159605959
"Alabama",32.318231,-86.902298,2020,2,17,1.0488,289.726666666667,0.0106228,-1.43666666666667,0.49,230.376666666667,387.106666666667,-0.965925826289068,-0.258819045102521,0.707482440774421,0.698192126587687
"Alabama",32.318231,-86.902298,2020,2,18,0.7187,292.495,0.0116667,0.375,-0.0375000000000001,324.53875,386.6575,-1,-1.83690953073357e-16,0.699222735289052,0.708225683441542
"Alabama",32.318231,-86.902298,2020,2,19,0.29856,290.732,0.01029568,-2.162,1.862,298.5644,377.976,-0.965925826289068,0.25881904510252,0.72305051338627,0.680084043524935
"Alabama",32.318231,-86.902298,2020,2,20,0.28925,291.6175,0.0105978625,0.87625,0.79125,258.022375,383.29,-0.866025403784439,0.5,0.696786706960454,0.702835936314852
"Alabama",32.318231,-86.902298,2020,2,21,0.278366666666667,293.918333333333,0.0119877666666667,3.46833333333333,-0.16,176.744166666667,395.418333333333,-0.707106781186548,0.707106781186547,0.689510436929175,0.712616415685754
"Alabama",32.318231,-86.902298,2020,2,22,0.07225,290.965,0.01069065,3.0775,-0.945,104.028,384.8275,-0.5,0.866025403784438,0.682113978909054,0.715254173736417
"Alabama",32.318231,-86.902298,2020,2,23,0.152257142857143,291.687142857143,0.0113885,2.22285714285714,-0.314285714285714,36.7931428571429,390.261428571429,-0.258819045102522,0.965925826289068,0.685289414770291,0.717692335812818
"Alabama",32.318231,-86.902298,2020,3,12,0.0586666666666667,285.66,0.0081842,-3,-1.31666666666667,20.4106666666667,344.916666666667,1.22460635382238e-16,-1,0.99053058704199,0.118535657653595
"Alabama",32.318231,-86.902298,2020,3,13,1.46296,288.168,0.0100562,1.676,-0.312,94.1568,368.076,-0.258819045102521,-0.965925826289068,0.910164288487816,0.375462535139953
"Alabama",32.318231,-86.902298,2020,3,14,0.938057142857143,287.942857142857,0.00964444285714286,1.84571428571429,-0.0128571428571428,159.421714285714,369.78,-0.5,-0.866025403784439,0.924678406021786,0.337021651005728
"Alabama",32.318231,-86.902298,2020,3,15,0.870175,289.86375,0.010548075,1.23,0.495,281.5815,377.85875,-0.707106781186547,-0.707106781186548,0.933370843630806,0.308316612963032
"Alabama",32.318231,-86.902298,2020,3,16,0.4981,288.746666666667,0.00964403333333333,1.16833333333333,-0.286666666666667,304.4315,377.608333333333,-0.866025403784438,-0.5,0.931446888701523,0.315298723313682
"Alabama",32.318231,-86.902298,2020,3,17,0.286066666666667,289.67,0.00992338333333333,1.4,-0.52,337.932,376.463333333333,-0.965925826289068,-0.258819045102521,0.912126350402718,0.392474669790642
"Alabama",32.318231,-86.902298,2020,3,18,1.92966666666667,290.07,0.0099305,-1.04666666666667,0.0533333333333331,289.640666666667,383.216666666667,-1,-1.83690953073357e-16,0.891893242018385,0.452027551015457
"Alabama",32.318231,-86.902298,2020,3,19,2.00875,290.9475,0.009747475,0.5025,-0.4725,333.3395,378.77,-0.965925826289068,0.25881904510252,0.900805352408588,0.43245059195921
"Alabama",32.318231,-86.902298,2020,3,20,2.26853333333333,292.22,0.0105491666666667,1.54,0.796666666666667,311.538666666667,386.656666666667,-0.866025403784439,0.5,0.883980187182385,0.467313054283842
"Alabama",32.318231,-86.902298,2020,3,21,1.62706666666667,292.216666666667,0.0104403,1.35666666666667,0.996666666666667,267.447,382.74,-0.707106781186548,0.707106781186547,0.883980187182385,0.467313054283842
"Alabama",32.318231,-86.902298,2020,3,22,1.5776,291.75,0.0105680666666667,0.9,0.646666666666667,169.292333333333,382.74,-0.5,0.866025403784438,0.883980187182385,0.467313054283842
"Alabama",32.318231,-86.902298,2020,3,23,2.00826666666667,291.513333333333,0.0105542333333333,1.55,0.21,76.3786666666667,386.63,-0.258819045102522,0.965925826289068,0.902576369848562,0.425383571620459
"Alabama",32.318231,-86.902298,2020,4,12,0.854,289.365,0.0099323,5.54,-2.105,55.78,398.225,1.22460635382238e-16,-1,0.936326151102632,-0.349440254427882
"Alabama",32.318231,-86.902298,2020,4,13,0.1279,291.626666666667,0.0114344333333333,2.8,-1.04,173.812,384.103333333333,-0.258819045102521,-0.965925826289068,0.952368772887341,-0.273452022332267
"Alabama",32.318231,-86.902298,2020,4,14,0.0969,293.1,0.01154395,4.2425,-1.89,274.096,384.0425,-0.5,-0.866025403784439,0.944293366769883,-0.293366361764961
"Alabama",32.318231,-86.902298,2020,4,15,0.0668,294.64,0.0138239,3.36,-0.835,312.044,415.3,-0.707106781186547,-0.707106781186548,0.936326151102632,-0.349440254427882
"Alabama",32.318231,-86.902298,2020,4,16,0.025,295.695,0.01363075,6.5,0.525,426.938,405.91,-0.866025403784438,-0.5,0.902151463083315,-0.428320146166854
"Alabama",32.318231,-86.902298,2020,4,17,0.0455333333333333,297.55,0.0138791333333333,7.34,-0.67,562.270333333333,402.99,-0.965925826289068,-0.258819045102521,0.927972205937373,-0.352510282488115
"Alabama",32.318231,-86.902298,2020,4,18,0.0269,298.8025,0.01430225,3.9675,0.48,576.4215,409.8825,-1,-1.83690953073357e-16,0.948756784310294,-0.308309960726147
"Alabama",32.318231,-86.902298,2020,4,19,0.1936,299.406666666667,0.0148833,4.37333333333333,2.23333333333333,484.852,422.75,-0.965925826289068,0.25881904510252,0.955303050490893,-0.271605036150422
"Alabama",32.318231,-86.902298,2020,4,20,0.0677,300.11,0.014803625,6.07,1.14,440.83625,419.7525,-0.866025403784439,0.5,0.961380710779542,-0.253926415895475
"Alabama",32.318231,-86.902298,2020,4,21,1.44333333333333,299.98,0.0150720333333333,4.74,2.40666666666667,308.015333333333,421.51,-0.707106781186548,0.707106781186547,0.955303050490893,-0.271605036150422
"Alabama",32.318231,-86.902298,2020,4,22,0.85476,299.238,0.0149976,3.71,2.666,208.7532,422.484,-0.5,0.866025403784438,0.947407083887934,-0.284556177410502
"Alabama",32.318231,-86.902298,2020,4,23,0.635466666666667,298.623333333333,0.0150919666666667,4.40333333333333,1.66333333333333,112.980833333333,421.231666666667,-0.258819045102522,0.965925826289068,0.952774851847527,-0.270611907030524
"Alabama",32.318231,-86.902298,2020,5,11,2.2728,293.793333333333,0.0140525,0.856666666666667,-1.84,15.0746666666667,387.913333333333,0.258819045102521,-0.965925826289068,0.549914251535636,-0.834945171592895
"Alabama",32.318231,-86.902298,2020,5,12,0.4108,294.2,0.0143808333333333,0.91,-2.27666666666667,134.797333333333,405.196666666667,1.22460635382238e-16,-1,0.549914251535636,-0.834945171592895
"Alabama",32.318231,-86.902298,2020,5,13,0.8328,295.47,0.01510695,1.21,-2.665,208.4605,413.805,-0.258819045102521,-0.965925826289068,0.559506353222488,-0.828647295942927
"Alabama",32.318231,-86.902298,2020,5,14,0.6817,290.73,0.010474,-1.045,-3.29,423.208,339.085,-0.5,-0.866025403784439,0.67971106149152,-0.718843144965292
"Alabama",32.318231,-86.902298,2020,5,15,0.7102,297.28,0.01589725,1.39,-2.08,439.446,419.415,-0.707106781186547,-0.707106781186548,0.559506353222488,-0.828647295942927
"Alabama",32.318231,-86.902298,2020,5,16,0.391733333333333,296.633333333333,0.0137305,2.70666666666667,-0.736666666666667,513.515666666667,402.463333333333,-0.866025403784438,-0.5,0.638398523409197,-0.754116887178234
"Alabama",32.318231,-86.902298,2020,5,17,0.291133333333333,298.801666666667,0.0142293333333333,2.845,0.085,624.686166666667,407.806666666667,-0.965925826289068,-0.258819045102521,0.644464417922834,-0.756516783237011
"Alabama",32.318231,-86.902298,2020,5,18,0.5744,298.7575,0.0141154,3.785,-0.025,540.35025,416.33,-1,-1.83690953073357e-16,0.669872838939948,-0.733540543726034
"Alabama",32.318231,-86.902298,2020,5,19,0.294714285714286,300.891428571429,0.0148332285714286,3.54714285714286,0.127142857142857,535.378,427.892857142857,-0.965925826289068,0.25881904510252,0.649663777860039,-0.753129209637575
"Alabama",32.318231,-86.902298,2020,5,20,1.92893333333333,300.703333333333,0.0150092833333333,2.89666666666667,0.39,480.793666666667,425.98,-0.866025403784439,0.5,0.642394203022216,-0.758539552984861
"Alabama",32.318231,-86.902298,2020,5,21,0.80568,301.644,0.01569942,2.338,-0.668,374.2252,431.954,-0.707106781186548,0.707106781186547,0.611636470870136,-0.789236249652063
"Alabama",32.318231,-86.902298,2020,5,22,1.30493333333333,301.06,0.0159205666666667,2.21833333333333,-0.53,271.8665,430.881666666667,-0.5,0.866025403784438,0.616706177931207,-0.785473344593412
"Alabama",32.318231,-86.902298,2020,5,23,0.98688,300.642,0.0163063,1.952,-0.298,165.9498,432.204,-0.258819045102522,0.965925826289068,0.628129561035413,-0.776813996077194
"Alabama",32.318231,-86.902298,2020,6,11,0.24656,296.602,0.01682708,2.782,-0.654,24.0688,394.68,0.258819045102521,-0.965925826289068,0.201380502809411,-0.970114258342076
"Alabama",32.318231,-86.902298,2020,6,12,0.4837,296.9675,0.017110925,2.91,-1.1575,132.76,415.7925,1.22460635382238e-16,-1,0.228091441057464,-0.963762479823977
"Alabama",32.318231,-86.902298,2020,6,13,1.9275,297.925,0.01667325,3.0125,-1.555,262.52625,420.34,-0.258819045102521,-0.965925826289068,0.306013084897747,-0.940057774235202
"Alabama",32.318231,-86.902298,2020,6,14,1.5208,298.835,0.0173894,3.225,-2.2675,384.22575,423.535,-0.5,-0.866025403784439,0.302861826087091,-0.94477737776695
"Alabama",32.318231,-86.902298,2020,6,15,0.9481,300.8675,0.018443575,4.2825,0.23,470.65025,442.2625,-0.707106781186547,-0.707106781186548,0.294892689605416,-0.948028188630926
"Alabama",32.318231,-86.902298,2020,6,16,2.2191,301.6725,0.01820595,4.4975,0.465,576.51975,442.2625,-0.866025403784438,-0.5,0.294892689605416,-0.948028188630926
"Alabama",32.318231,-86.902298,2020,6,17,0.591866666666667,303.1,0.01775085,3.3,1.17833333333333,654.1875,442.738333333333,-0.965925826289068,-0.258819045102521,0.222329492038371,-0.963564986268389
"Alabama",32.318231,-86.902298,2020,6,18,2.11826666666667,303.803333333333,0.0174563833333333,3.61333333333333,1.23833333333333,553.388,450.123333333333,-1,-1.83690953073357e-16,0.225183201589121,-0.96326918760534
"Alabama",32.318231,-86.902298,2020,6,19,1.72353333333333,303.743333333333,0.0175165,3.88333333333333,1.17333333333333,527.333166666667,450.123333333333,-0.965925826289068,0.25881904510252,0.225183201589121,-0.96326918760534
"Alabama",32.318231,-86.902298,2020,6,20,0.627733333333333,303.436666666667,0.0173101666666667,4.65666666666667,1.33666666666667,445.793833333333,445.841666666667,-0.866025403784439,0.5,0.236646448646583,-0.962775556073464
"Alabama",32.318231,-86.902298,2020,6,21,0.44264,303.432,0.01674586,3.27,0.662,421.5392,434.256,-0.707106781186548,0.707106781186547,0.234991894629846,-0.962952056193529
"Alabama",32.318231,-86.902298,2020,6,22,1.75613333333333,303.391666666667,0.0170828333333333,2.62,0.813333333333333,309.885666666667,439.045,-0.5,0.866025403784438,0.197261078339653,-0.969120540013985
"Alabama",32.318231,-86.902298,2020,6,23,1.08386666666667,302.336666666667,0.0179780333333333,3.77166666666667,-0.688333333333333,169.500666666667,444.301666666667,-0.258819045102522,0.965925826289068,0.235807142613269,-0.958935415310317
"Alabama",32.318231,-86.902298,2020,7,11,0.2256,297.69,0.0173061,0.345,1.01,7.02,401.69,0.258819045102521,-0.965925826289068,-0.237603839572202,-0.966750856402283
"Alabama",32.318231,-86.902298,2020,7,12,0.1432,297.82,0.01753505,-0.205,0.835,168.734,418.885,1.22460635382238e-16,-1,-0.204445319452121,-0.975967234867458
"Alabama",32.318231,-86.902298,2020,7,13,1.1054,298.955,0.0177872,-1.025,0.96,298.352,413.64,-0.258819045102521,-0.965925826289068,-0.162782891322718,-0.986511748871988
"Alabama",32.318231,-86.902298,2020,7,14,0.3154,300.37,0.0184552,0.36,1.515,437.9765,427.925,-0.5,-0.866025403784439,-0.179660056179835,-0.983126348373774
"Alabama",32.318231,-86.902298,2020,7,15,0.7432,304.36,0.0200757,-0.63,4.27,660.053,457.12,-0.707106781186547,-0.707106781186548,-0.00860699688868801,-0.999962959116266
"Alabama",32.318231,-86.902298,2020,7,16,0.1788,303.595,0.01851895,-0.43,3.24,719.299,449.525,-0.866025403784438,-0.5,-0.0601330020051912,-0.996854769776222
"Alabama",32.318231,-86.902298,2020,7,17,0.0597,304.2875,0.01768785,0.2425,1.0825,798.45325,446.735,-0.965925826289068,-0.258819045102521,-0.160651114529857,-0.976168207292586
"Alabama",32.318231,-86.902298,2020,7,18,0.0712,304.656666666667,0.0171177333333333,0.97,-0.453333333333333,732.422333333333,457.556666666667,-1,-1.83690953073357e-16,-0.211332487076914,-0.96823662335136
"Alabama",32.318231,-86.902298,2020,7,19,0.0317333333333333,306.053333333333,0.0169521333333333,0.813333333333333,-1.39333333333333,755.013666666667,467.07,-0.965925826289068,0.25881904510252,-0.177463068443396,-0.972915157577419
"Alabama",32.318231,-86.902298,2020,7,20,0.2344,306.87,0.0172870571428571,0.937142857142857,0.41,678.477285714286,471.675714285714,-0.866025403784439,0.5,-0.211274498435368,-0.966234907238965
"Alabama",32.318231,-86.902298,2020,7,21,0.8532,306.906,0.01731044,0.913,1.135,535.4391,461.133,-0.707106781186548,0.707106781186547,-0.213164672258273,-0.967473330137454
"Alabama",32.318231,-86.902298,2020,7,22,0.9443,305.0925,0.0175104,1.775,0.6875,350.447583333333,455.971666666667,-0.5,0.866025403784438,-0.256265069704064,-0.954039473681858
"Alabama",32.318231,-86.902298,2020,7,23,0.884290909090909,304.239090909091,0.0179237636363636,1.96636363636364,0.391818181818182,192.983454545455,456.797272727273,-0.258819045102522,0.965925826289068,-0.30103270422672,-0.942298050454645
"Alabama",32.318231,-86.902298,2020,8,12,0.0968,297.95,0.0181825,2.45,-2.555,76.232,438.665,1.22460635382238e-16,-1,-0.83089355439949,-0.555832087416353
"Alabama",32.318231,-86.902298,2020,8,13,0.7137,298.615,0.0175725,0.115,-3.695,190.424,428.24,-0.258819045102521,-0.965925826289068,-0.81150899888343,-0.584276530707653
"Alabama",32.318231,-86.902298,2020,8,14,1.2786,299.68,0.0185835,1.79,-3.77,238.424,440.93,-0.5,-0.866025403784439,-0.816538051445916,-0.577291616551728
"Alabama",32.318231,-86.902298,2020,8,15,1.2786,300.61,0.0188464,2.08,-3.89,440.669,446,-0.707106781186547,-0.707106781186548,-0.816538051445916,-0.577291616551728
"Alabama",32.318231,-86.902298,2020,8,16,0.0977,303.035,0.01835485,1.345,0.53,644.003,445.725,-0.866025403784438,-0.5,-0.835430110597871,-0.548517714353622
"Alabama",32.318231,-86.902298,2020,8,17,0.05155,304.6425,0.016960075,0.595,-1.665,764.7085,447.96,-0.965925826289068,-0.258819045102521,-0.765956052513665,-0.635679444687622
"Alabama",32.318231,-86.902298,2020,8,18,0.0762,306.72,0.0176797,0.693333333333333,0.59,679.627,475.61,-1,-1.83690953073357e-16,-0.781133575788107,-0.607604532351156
"Alabama",32.318231,-86.902298,2020,8,19,0.363775,306.20375,0.01666915,2.46625,0.54125,641.422375,468.1,-0.965925826289068,0.25881904510252,-0.787958910761471,-0.606746006466979
"Alabama",32.318231,-86.902298,2020,8,20,0.268125,305.7825,0.0165084375,2.8425,0.5,546.295125,467.24375,-0.866025403784439,0.5,-0.786888386929045,-0.608612555003536
"Alabama",32.318231,-86.902298,2020,8,21,0.74474,305.94,0.01634605,2.618,0.911,476.2873,457.18,-0.707106781186548,0.707106781186547,-0.749194289592523,-0.645794550754287
"Alabama",32.318231,-86.902298,2020,8,22,0.0688571428571429,305.295714285714,0.0165942285714286,2.04571428571429,0.735714285714286,336.737142857143,456.518571428571,-0.5,0.866025403784438,-0.723595406129101,-0.664283526171746
"Alabama",32.318231,-86.902298,2020,8,23,0.236133333333333,304.256666666667,0.0167364166666667,2.54,-0.4,192.7565,455.266666666667,-0.258819045102522,0.965925826289068,-0.747566479071292,-0.64934943315323
"Alabama",32.318231,-86.902298,2020,9,12,0.08556,294.042,0.01402332,-0.584,-4.216,37.9984,411.666,1.22460635382238e-16,-1,-0.978819678673235,-0.197244634848463
"Alabama",32.318231,-86.902298,2020,9,13,1.0132,290.6725,0.011457825,-1.1775,-1.8925,149.182,368.045,-0.258819045102521,-0.965925826289068,-0.992726327651256,-0.072604883917902
"Alabama",32.318231,-86.902298,2020,9,14,1.0812,291.525,0.011044775,-2.0825,-2.445,207.688,373.7875,-0.5,-0.866025403784439,-0.988738036749993,-0.106774124751714
"Alabama",32.318231,-86.902298,2020,9,15,0.98375,292.77,0.0112704,-2.23,-2.66,309.0835,388.735,-0.707106781186547,-0.707106781186548,-0.988738036749993,-0.106774124751714
"Alabama",32.318231,-86.902298,2020,9,16,0.95215,295.8725,0.012130025,-2.2475,-3.4975,478.28825,394.4925,-0.866025403784438,-0.5,-0.983874035896035,-0.127728113127838
"Alabama",32.318231,-86.902298,2020,9,17,2.370275,299.75,0.014308775,-1.57375,-2.2675,556.40275,420.96875,-0.965925826289068,-0.258819045102521,-0.960330202699079,-0.231780852810278
"Alabama",32.318231,-86.902298,2020,9,18,0.719166666666667,303.683333333333,0.0150801666666667,-1.1,-3.27666666666667,630.824833333333,443.465,-1,-1.83690953073357e-16,-0.951119068717588,-0.270602216001781
"Alabama",32.318231,-86.902298,2020,9,19,0.64976,303.33,0.0144737,-1.636,-3.834,605.355,436.336,-0.965925826289068,0.25881904510252,-0.965340441666398,-0.229732444788727
"Alabama",32.318231,-86.902298,2020,9,20,0.8129,302.495,0.014034325,-2.025,-3.4625,522.61225,425.1725,-0.866025403784439,0.5,-0.969585157079955,-0.207867733838632
"Alabama",32.318231,-86.902298,2020,9,21,0.601933333333333,302.01,0.0138140666666667,0.0483333333333334,-3.00833333333333,383.4545,418.136666666667,-0.707106781186548,0.707106781186547,-0.976062081900083,-0.185714904290847
"Alabama",32.318231,-86.902298,2020,9,22,0.424075,302.32875,0.0144439625,-0.32,-3.2575,256.1355,427.575,-0.5,0.866025403784438,-0.970431486049996,-0.214479987701899
"Alabama",32.318231,-86.902298,2020,9,23,0.7123125,301.65125,0.015372525,-0.61125,-2.07125,109.748,433,-0.258819045102522,0.965925826289068,-0.972508952138418,-0.195245231850552
"Alabama",32.318231,-86.902298,2020,10,12,0.128533333333333,290.233333333333,0.0116501666666667,1.55333333333333,-1.93666666666667,28.9666666666667,376.33,1.22460635382238e-16,-1,-0.991391604606445,0.112862627691564
"Alabama",32.318231,-86.902298,2020,10,13,3.0604,293.805,0.014259,1.64,-1.96,79.924,405.88,-0.258819045102521,-0.965925826289068,-0.945743814777364,0.298316180608758
"Alabama",32.318231,-86.902298,2020,10,14,1.321275,295.095,0.013615575,2.265,-0.15,222.352,397.8275,-0.5,-0.866025403784439,-0.968531545525747,0.220197536854105
"Alabama",32.318231,-86.902298,2020,10,15,7.1902,296.03,0.014667375,2.5725,1.275,374.46775,399.39,-0.707106781186547,-0.707106781186548,-0.938085462896832,0.318194901626423
"Alabama",32.318231,-86.902298,2020,10,16,3.9198,295.21,0.0139737,4.54,-0.58,307.821,413.01,-0.866025403784438,-0.5,-0.949300902468713,0.290478609390713
"Alabama",32.318231,-86.902298,2020,10,17,1.0584,292.26,0.0114514,6.62,-2.89,368.653,404.39,-0.965925826289068,-0.258819045102521,-0.984473816752092,0.175531490421428
"Alabama",32.318231,-86.902298,2020,10,19,0.1448,297.346666666667,0.0138262,4.32666666666667,-0.65,304.429333333333,420.91,-0.965925826289068,0.25881904510252,-0.949949265655688,0.278447429850087
"Alabama",32.318231,-86.902298,2020,10,20,0.122133333333333,297.083333333333,0.0139117333333333,4.05333333333333,-1.00333333333333,251.932333333333,420.913333333333,-0.866025403784439,0.5,-0.949949265655688,0.278447429850087
"Alabama",32.318231,-86.902298,2020,10,21,0.1336,299.87,0.0156146,2.565,0.21,251.148,415.28,-0.707106781186548,0.707106781186547,-0.932686990107487,0.329905399564416
"Alabama",32.318231,-86.902298,2020,10,22,0.0798,299.1225,0.0151834,1.63,-1.24,150.132,414.0675,-0.5,0.866025403784438,-0.941712852698573,0.305948978147991
"Alabama",32.318231,-86.902298,2020,10,23,0.757066666666667,297.44,0.0145671333333333,0.213333333333333,-0.466666666666667,27.1893333333333,405.936666666667,-0.258819045102522,0.965925826289068,-0.96092796695031,0.252145565144654
"Alabama",32.318231,-86.902298,2020,11,14,0.0138,286.32,0.0085183,-0.38,-3.76,66.744,375.35,-0.5,-0.866025403784439,-0.508670943852104,0.860961015888995
"Alabama",32.318231,-86.902298,2020,11,15,0.1812,286.82,0.0088722,-0.61,-3.34,87.088,382.93,-0.707106781186547,-0.707106781186548,-0.508670943852104,0.860961015888995
"Alabama",32.318231,-86.902298,2020,11,16,0.2712,287.48,0.0093194,0.19,-3.95,115.344,382.92,-0.866025403784438,-0.5,-0.508670943852104,0.860961015888995
"Alabama",32.318231,-86.902298,2020,11,17,0.4932,288.14,0.0097665,0.99,-4.56,131.829,382.92,-0.965925826289068,-0.258819045102521,-0.508670943852104,0.860961015888995
"Alabama",32.318231,-86.902298,2020,11,18,0.8272,288.79,0.0102139,1.78,-5.17,158.339,391.04,-1,-1.83690953073357e-16,-0.508670943852104,0.860961015888995
"Alabama",32.318231,-86.902298,2020,11,19,2.088,293.725,0.01154215,5.47,-1.895,202.043,404.52,-0.965925826289068,0.25881904510252,-0.537686350071611,0.842442010823274
"Alabama",32.318231,-86.902298,2020,11,20,1.49,293.635,0.0117184,5.395,-1.91,163.0485,404.52,-0.866025403784439,0.5,-0.537686350071611,0.842442010823274
"Alabama",32.318231,-86.902298,2020,11,21,1.0012,293.535,0.0118948,5.325,-1.925,125.24,393.49,-0.707106781186548,0.707106781186547,-0.537686350071611,0.842442010823274
"Alabama",32.318231,-86.902298,2020,11,22,1.3676,295.606666666667,0.0132570666666667,4.07333333333333,-2.41666666666667,67.3306666666667,402.623333333333,-0.5,0.866025403784438,-0.611226169540595,0.77892767250842
"Alabama",32.318231,-86.902298,2020,12,13,0.20956,282.23,0.006872,-0.102,0.804,21.8608,320.132,-0.258819045102521,-0.965925826289068,-0.250322542681308,0.961664342669484
"Alabama",32.318231,-86.902298,2020,12,14,0.181466666666667,282.35,0.00680043333333333,-0.25,1.29333333333333,116.312,318.233333333333,-0.5,-0.866025403784439,-0.246993929955495,0.958304194670107
"Alabama",32.318231,-86.902298,2020,12,15,0.0141,280.495,0.0052637,-0.525,0.43,228.664,309.63,-0.707106781186547,-0.707106781186548,-0.318940046209525,0.9401208820494
"Alabama",32.318231,-86.902298,2020,12,16,0.0248,282.313333333333,0.00571733333333333,0.3,0.263333333333333,288.869333333333,322.176666666667,-0.866025403784438,-0.5,-0.292184286141667,0.950447271993917
"Alabama",32.318231,-86.902298,2020,12,17,0.0119,282.785,0.00508465,-0.0299999999999999,-0.97,394.1665,299.95,-0.965925826289068,-0.258819045102521,-0.221888632937285,0.974920065924933
"Alabama",32.318231,-86.902298,2020,12,18,0.1445,288.405,0.00754585,0.545,-3.095,396.135,333.395,-1,-1.83690953073357e-16,-0.0939455718563927,0.989295959588016
"Alabama",32.318231,-86.902298,2020,12,19,0.0354,288.295,0.0076062,1.93,-0.61,288.8755,336.345,-0.965925826289068,0.25881904510252,-0.255012862262454,0.965558827848656
"Alabama",32.318231,-86.902298,2020,12,20,0.0203,288.405,0.0076338,1.15,-0.115,238.3975,336.35,-0.866025403784439,0.5,-0.255012862262454,0.965558827848656
"Alabama",32.318231,-86.902298,2020,12,21,0.1312,288.525,0.007661,0.375,0.385,141.32,328.485,-0.707106781186548,0.707106781186547,-0.255012862262454,0.965558827848656
"Alabama",32.318231,-86.902298,2020,12,22,0.1038,287.02,0.0075045,0.26,0.17,61.132,328.49,-0.5,0.866025403784438,-0.255012862262454,0.965558827848656
"Alabama",32.318231,-86.902298,2021,1,13,0.5173,285.036666666667,0.00820785,1.72666666666667,-0.578333333333333,8.55933333333333,367.996666666667,-0.258819045102521,-0.965925826289068,0.314290169443106,0.933561069700282
"Alabama",32.318231,-86.902298,2021,1,14,1.1953,283.733333333333,0.00747365,1.39666666666667,-1.88,50.5893333333333,362.035,-0.5,-0.866025403784439,0.249546352950981,0.955525687461739
"Alabama",32.318231,-86.902298,2021,1,15,1.76632,282.636,0.00687876,0.35,0.0280000000000001,91.2128,356.74,-0.707106781186547,-0.707106781186548,0.233822838384581,0.965983228234857
"Alabama",32.318231,-86.902298,2021,1,16,0.5203,285.2325,0.008158975,0.3875,-1.51,124.464,364.6225,-0.866025403784438,-0.5,0.277733722545925,0.9513793559652
"Alabama",32.318231,-86.902298,2021,1,17,0.042,283.89,0.00748745,-1.62,-1.35,120.8935,360.96,-0.965925826289068,-0.258819045102521,0.278975626366959,0.955633508635587
"Alabama",32.318231,-86.902298,2021,1,18,0.4552,287.185,0.0077017,0.26,2.735,307.6585,357.88,-1,-1.83690953073357e-16,0.348448826847674,0.921543310878497
